sensor_id,window_start,sample_count,mean,std,min_value,max_value,rms,peak_to_peak,slope,sigma_anomaly,sigma_detected_features,isolation_decision,risk_score,status
109,2019-07-10 07:51:00,92,280.78159782608697,348.40573713522633,34.201,2582.214,447.464929739204,2548.013,4.479716580988146,True,"[""max_value"", ""peak_to_peak""]",-0.2106223287844995,99.98095383208899,WARNING
109,2019-07-12 16:24:00,92,290.1818260869565,344.4637413530918,29.316,2721.463,450.40066751519197,2692.1470000000004,-3.093541598198937,True,"[""max_value"", ""peak_to_peak""]",-0.20987914811646136,99.97333536492458,WARNING
109,2019-07-16 13:46:00,89,256.1270112359551,351.8431992753672,26.872,2574.885,435.1949939521234,2548.0130000000004,6.594884274630207,True,"[""max_value"", ""peak_to_peak"", ""slope""]",-0.20995798680837308,99.97333536492458,WARNING
109,2019-07-17 12:32:00,91,327.81365934065934,454.25039427778296,24.43,2621.302,560.1831985626087,2596.8720000000003,3.6618107956129267,True,"[""std"", ""max_value"", ""rms"", ""peak_to_peak""]",-0.20992875122816324,99.97333536492458,WARNING
109,2019-07-19 05:34:00,90,281.3752555555556,314.6218489961334,31.758,2633.516,422.0887848601287,2601.7580000000003,4.573124060734226,True,"[""max_value"", ""peak_to_peak""]",-0.2094681687026465,99.97333536492458,WARNING
109,2019-07-19 13:44:00,86,325.3689302325581,475.9463544630769,29.315,2904.686,576.5326296814189,2875.371,3.548035122439408,True,"[""std"", ""max_value"", ""rms"", ""peak_to_peak""]",-0.20937005052003332,99.97333536492458,WARNING
109,2019-07-19 14:06:00,89,287.47396629213495,380.94466966478234,31.758,2760.551,477.24220542795837,2728.793,3.730125794591353,True,"[""std"", ""max_value"", ""peak_to_peak""]",-0.20917698651940708,99.97333536492458,WARNING
109,2019-07-26 08:05:00,90,293.6987222222222,347.8152679849217,29.316,2682.376,455.2300518181866,2653.0600000000004,-2.7264871146693874,True,"[""max_value"", ""peak_to_peak""]",-0.2095971369093299,99.97333536492458,WARNING
109,2019-07-18 20:38:00,90,280.37097777777774,381.13933588559263,29.315,2521.14,473.15439186313995,2491.825,4.8132575126036405,True,"[""std"", ""max_value"", ""peak_to_peak""]",-0.20841143574015764,99.96571689776017,WARNING
109,2019-07-20 10:09:00,90,283.70967777777776,309.9485510393559,41.53,2594.429,420.1895828744053,2552.899,-2.5628005385453894,True,"[""max_value"", ""peak_to_peak""]",-0.2084650842214507,99.96571689776017,WARNING
109,2019-07-29 11:20:00,91,249.77305494505495,359.64088649527434,34.201,2569.999,437.8677268487508,2535.798,5.9026181511365445,True,"[""max_value"", ""peak_to_peak"", ""slope""]",-0.2084720193175179,99.96571689776017,WARNING
109,2019-07-18 12:22:00,88,264.4231704545455,361.2458379620015,31.758,2462.509,447.68087799022896,2430.751,5.888363434765926,True,"[""max_value"", ""peak_to_peak"", ""slope""]",-0.2075415652382553,99.95428919701355,WARNING
109,2019-07-16 18:25:00,92,285.03033695652175,336.87034058396745,31.759,2741.007,441.27533281468,2709.248,-2.5263924560855764,True,"[""max_value"", ""peak_to_peak""]",-0.20675357697869456,99.95047996343136,WARNING
109,2019-07-19 14:14:00,90,286.96693333333326,415.64843229288005,29.315,2870.484,505.08775484490474,2841.169,3.4721791078024817,True,"[""std"", ""max_value"", ""peak_to_peak""]",-0.2069412882014221,99.95047996343136,WARNING
109,2019-07-30 12:13:00,91,292.7531648351649,349.4823178438048,29.316,2762.993,455.89725378256395,2733.677,-2.094250088418513,True,"[""max_value"", ""peak_to_peak""]",-0.2056224874276643,99.94667072984915,WARNING
109,2019-07-08 07:22:00,92,263.8933695652174,326.6860988601629,31.758,2799.638,419.9565664315258,2767.88,4.7766432779241725,True,"[""max_value"", ""peak_to_peak""]",-0.20484958712614243,99.94286149626696,WARNING
109,2019-07-09 17:02:00,90,261.31576666666666,393.4272352240006,26.872,3061.035,472.30384216581257,3034.163,-4.151534761341563,True,"[""std"", ""max_value"", ""peak_to_peak""]",-0.2045399700008308,99.94286149626696,WARNING
109,2019-07-11 15:38:00,90,257.5699888888888,314.8686362930665,26.873,2455.18,406.79793177605734,2428.307,6.4062152208172956,True,"[""max_value"", ""peak_to_peak"", ""slope""]",-0.20434433972384303,99.94286149626696,WARNING
109,2019-07-26 07:20:00,41,306.5027073170731,260.29040181091955,80.618,1453.564,402.11317171610455,1372.9460000000001,9.384891385495399,True,"[""min_value"", ""slope""]",-0.2052464575156865,99.94286149626696,WARNING
109,2019-07-02 16:15:00,90,246.33232222222225,338.69545411058294,31.758,2924.229,418.8009355368809,2892.471,5.246953508420174,True,"[""max_value"", ""peak_to_peak""]",-0.20326094408485718,99.93524302910255,WARNING
109,2019-07-18 15:52:00,91,294.68594505494514,356.7453302916033,31.758,2643.288,462.7170160019959,2611.53,-0.6086195219998126,True,"[""max_value"", ""peak_to_peak""]",-0.20358853191452186,99.93524302910255,WARNING
109,2019-07-19 14:01:00,90,292.23288888888885,595.8886208624793,31.758,5225.502,663.689166569512,5193.744000000001,0.9887792702045228,True,"[""std"", ""max_value"", ""rms"", ""peak_to_peak""]",-0.20350786265277243,99.93524302910255,WARNING
109,2019-07-20 08:27:00,91,255.86703296703286,328.9388015734892,29.315,2508.925,416.7357360965772,2479.61,6.229070606472174,True,"[""max_value"", ""peak_to_peak"", ""slope""]",-0.20332106430867902,99.93524302910255,WARNING
109,2019-07-26 04:48:00,32,344.38171875,272.4621159050413,80.617,1336.302,439.12910722549043,1255.685,6.356439110599272,True,"[""min_value"", ""slope""]",-0.20373227289122386,99.93524302910255,WARNING
109,2019-06-26 20:10:00,89,247.17862921348305,387.73187129850163,31.758,3510.541,459.818745551434,3478.7830000000004,4.642322668650692,True,"[""std"", ""max_value"", ""peak_to_peak""]",-0.20293971866679372,99.93143379552035,WARNING
109,2019-07-06 07:03:00,89,248.68832584269654,405.35247186290314,26.872,3144.096,475.5591549490021,3117.224,-4.451760947747384,True,"[""std"", ""max_value"", ""peak_to_peak""]",-0.20224467626407427,99.92762456193813,WARNING
109,2019-07-18 09:00:00,90,264.3559222222222,341.62113138274583,29.315,2777.652,431.959547899093,2748.337,4.54994025087201,True,"[""max_value"", ""peak_to_peak""]",-0.20288314739224855,99.92762456193813,WARNING
109,2019-07-02 08:40:00,87,230.7899655172413,440.23032122704296,26.872,3781.71,497.058089071202,3754.838,-4.508855216629817,True,"[""std"", ""max_value"", ""peak_to_peak""]",-0.20181015775509892,99.92381532835594,WARNING
109,2019-07-17 07:25:00,91,263.1153626373625,371.05736207529304,26.872,2655.503,454.87719222452324,2628.6310000000003,-3.63729593708925,True,"[""std"", ""max_value"", ""peak_to_peak""]",-0.20153820593548,99.92381532835594,WARNING
109,2019-06-29 12:14:00,34,278.71352941176474,377.0943012885609,34.201,2201.111,468.9150707126724,2166.91,11.563840627647956,True,"[""std"", ""slope""]",-0.2010068059750969,99.92000609477373,WARNING
